EquipmentId,latitude,longitude,speed,odometer reading,eventDate,eventGeneratedTime
EQPT-4,12.9777,74.8911333,23,949019,1.71632E+12,1.71637E+12
EQPT-4,12.9768883,74.8906483,26,949123,1.71632E+12,1.71637E+12
EQPT-4,12.9761016,74.8901216,33,949228,1.71632E+12,1.71637E+12
EQPT-4,12.975785,74.8899416,33,949268,1.71632E+12,1.71637E+12
EQPT-4,12.97562,74.8898966,32,949287,1.71632E+12,1.71637E+12
EQPT-4,12.9747183,74.8898216,27,949387,1.71632E+12,1.71637E+12
EQPT-4,12.9738099,74.8896483,30,949490,1.71632E+12,1.71637E+12
EQPT-4,12.9732216,74.889515,19,949557,1.71632E+12,1.71637E+12
EQPT-4,12.9731183,74.8895,9,949569,1.71632E+12,1.71637E+12
EQPT-4,12.973015,74.8894833,8,949581,1.71632E+12,1.71637E+12
EQPT-4,12.9729949,74.8894666,6,949584,1.71632E+12,1.71637E+12
EQPT-4,12.9729816,74.88945,7,949584,1.71632E+12,1.71637E+12
EQPT-4,12.9729733,74.8894333,8,949588,1.71632E+12,1.71637E+12
EQPT-4,12.9729716,74.8894116,8,949593,1.71632E+12,1.71637E+12
EQPT-4,12.9729716,74.889365,10,949596,1.71632E+12,1.71637E+12
EQPT-4,12.9729733,74.889315,13,949601,1.71632E+12,1.71637E+12
EQPT-4,12.97299,74.88929,12,949604,1.71632E+12,1.71637E+12
EQPT-4,12.9730316,74.8892433,13,949611,1.71632E+12,1.71637E+12
EQPT-4,12.9734066,74.8889466,25,949664,1.71632E+12,1.71637E+12
EQPT-4,12.9741533,74.8883966,24,949767,1.71632E+12,1.71637E+12
EQPT-4,12.9744816,74.8880966,29,949815,1.71632E+12,1.71637E+12
EQPT-4,12.9750333,74.8872916,34,949922,1.71632E+12,1.71637E+12
EQPT-4,12.9755299,74.8865016,29,950024,1.71632E+12,1.71637E+12
EQPT-4,12.9759816,74.8856283,35,950131,1.71632E+12,1.71637E+12
EQPT-4,12.9764716,74.8847866,33,950238,1.71632E+12,1.71637E+12
EQPT-4,12.9766433,74.8845183,24,950273,1.71632E+12,1.71637E+12
EQPT-4,12.9766766,74.884405,23,950286,1.71632E+12,1.71637E+12
EQPT-4,12.9766833,74.8843433,23,950293,1.71632E+12,1.71637E+12
EQPT-4,12.97668,74.8842083,25,950331,1.71632E+12,1.71637E+12
EQPT-4,12.9764983,74.8832716,31,950411,1.71632E+12,1.71637E+12
EQPT-4,12.9760716,74.8823666,34,950520,1.71632E+12,1.71637E+12
EQPT-4,12.9756316,74.8815216,34,950624,1.71632E+12,1.71637E+12
EQPT-4,12.9751966,74.88065,40,950730,1.71632E+12,1.71637E+12
EQPT-4,12.97476,74.879705,37,950845,1.71632E+12,1.71637E+12
EQPT-4,12.9746399,74.8787149,36,950954,1.71632E+12,1.71637E+12
EQPT-4,12.9745516,74.8777883,32,951054,1.71632E+12,1.71637E+12
EQPT-4,12.9744466,74.8768166,26,951161,1.71632E+12,1.71637E+12
EQPT-4,12.9743549,74.8758666,23,951264,1.71632E+12,1.71637E+12
EQPT-4,12.9740983,74.8751016,27,951353,1.71632E+12,1.71637E+12
EQPT-4,12.9738183,74.8746766,31,951409,1.71632E+12,1.71637E+12
EQPT-4,12.9736483,74.874495,32,951436,1.71632E+12,1.71637E+12
EQPT-4,12.97287,74.87388,33,951545,1.71632E+12,1.71637E+12
EQPT-4,12.9720533,74.873275,41,951657,1.71632E+12,1.71637E+12
EQPT-4,12.9711766,74.8728683,39,951765,1.71632E+12,1.71637E+12
EQPT-4,12.9703033,74.8725866,30,951866,1.71632E+12,1.71637E+12
EQPT-4,12.9697016,74.8724183,35,951936,1.71632E+12,1.71637E+12
EQPT-4,12.9692416,74.872415,35,951987,1.71632E+12,1.71637E+12
EQPT-4,12.9686433,74.8724616,26,952055,1.71632E+12,1.71637E+12
EQPT-4,12.96851,74.8724166,26,952070,1.71632E+12,1.71637E+12
EQPT-4,12.968355,74.8723316,22,952090,1.71632E+12,1.71637E+12
EQPT-4,12.9682,74.87218,25,952122,1.71632E+12,1.71637E+12
EQPT-4,12.9681433,74.8720516,26,952130,1.71632E+12,1.71637E+12
EQPT-4,12.9680916,74.87187,24,952150,1.71632E+12,1.71637E+12
EQPT-4,12.9680149,74.8714266,23,952199,1.71632E+12,1.71637E+12
EQPT-4,12.9679733,74.8713916,21,952211,1.71632E+12,1.71637E+12
EQPT-4,12.967925,74.8713666,21,952211,1.71632E+12,1.71637E+12
EQPT-4,12.9678733,74.8713483,21,952217,1.71632E+12,1.71637E+12
EQPT-4,12.967765,74.8713233,21,952230,1.71632E+12,1.71637E+12
EQPT-4,12.9676616,74.8713233,19,952241,1.71632E+12,1.71637E+12
EQPT-4,12.9676083,74.8713366,20,952247,1.71632E+12,1.71637E+12
EQPT-4,12.9675183,74.8713966,20,952259,1.71632E+12,1.71637E+12
EQPT-4,12.9674466,74.8714683,20,952270,1.71632E+12,1.71637E+12
EQPT-4,12.9673866,74.87156,20,952282,1.71632E+12,1.71637E+12
EQPT-4,12.9673383,74.871715,20,952300,1.71632E+12,1.71637E+12
EQPT-4,12.9673483,74.8719616,22,952327,1.71632E+12,1.71637E+12
EQPT-4,12.96737,74.8720999,24,952342,1.71632E+12,1.71637E+12
EQPT-4,12.9674616,74.8726883,22,952407,1.71632E+12,1.71637E+12
EQPT-4,12.967445,74.87281,23,952420,1.71632E+12,1.71637E+12
EQPT-4,12.9672133,74.873735,20,952524,1.71632E+12,1.71637E+12
EQPT-4,12.967175,74.8738766,24,952546,1.71632E+12,1.71637E+12
EQPT-4,12.9671383,74.8739233,24,952546,1.71632E+12,1.71637E+12
EQPT-4,12.9670316,74.8739833,26,952560,1.71632E+12,1.71637E+12
EQPT-4,12.9669583,74.8740516,29,952571,1.71632E+12,1.71637E+12
EQPT-4,12.9668033,74.8740966,30,952589,1.71632E+12,1.71637E+12
EQPT-4,12.9666416,74.8740583,33,952607,1.71632E+12,1.71637E+12
EQPT-4,12.966425,74.8739766,36,952633,1.71632E+12,1.71637E+12
EQPT-4,12.9660616,74.8738116,30,952678,1.71632E+12,1.71637E+12
EQPT-4,12.966,74.8736866,28,952693,1.71632E+12,1.71637E+12
EQPT-4,12.9659816,74.873615,26,952701,1.71632E+12,1.71637E+12
EQPT-4,12.96595,74.8733983,26,952725,1.71632E+12,1.71637E+12
EQPT-4,12.9659533,74.87325,27,952741,1.71632E+12,1.71637E+12
EQPT-4,12.9659116,74.8729716,28,952772,1.71632E+12,1.71637E+12
EQPT-4,12.9657983,74.8728199,24,952793,1.71632E+12,1.71637E+12
EQPT-4,12.9656399,74.8726899,27,952816,1.71632E+12,1.71637E+12
EQPT-4,12.9648383,74.8721366,26,952923,1.71632E+12,1.71637E+12
EQPT-4,12.9646016,74.8719983,20,952954,1.71632E+12,1.71637E+12
EQPT-4,12.9645066,74.8719916,16,952980,1.71632E+12,1.71637E+12
EQPT-4,12.9644183,74.8720149,17,952980,1.71632E+12,1.71637E+12
EQPT-4,12.9643766,74.8720449,18,952980,1.71632E+12,1.71637E+12
EQPT-4,12.9642966,74.8721316,21,952993,1.71632E+12,1.71637E+12
EQPT-4,12.9641533,74.8723683,23,953024,1.71632E+12,1.71637E+12
EQPT-4,12.963975,74.8724833,26,953060,1.71632E+12,1.71637E+12
EQPT-4,12.9638033,74.8725283,24,953067,1.71632E+12,1.71637E+12
EQPT-4,12.9637483,74.8725233,23,953073,1.71632E+12,1.71637E+12
EQPT-4,12.9635583,74.8724583,26,953111,1.71632E+12,1.71637E+12
EQPT-4,12.9634216,74.8724199,25,953111,1.71632E+12,1.71637E+12
EQPT-4,12.9632983,74.87236,24,953127,1.71632E+12,1.71637E+12
EQPT-4,12.9632383,74.8723166,26,953151,1.71632E+12,1.71637E+12
EQPT-4,12.9631583,74.8721966,27,953151,1.71632E+12,1.71637E+12
EQPT-4,12.9631383,74.8721266,26,953159,1.71632E+12,1.71637E+12
EQPT-4,12.963115,74.8719833,27,953174,1.71632E+12,1.71637E+12
EQPT-4,12.9631416,74.8716066,27,953215,1.71632E+12,1.71637E+12
EQPT-4,12.963225,74.87109,26,953272,1.71632E+12,1.71637E+12
EQPT-4,12.96317,74.8709033,25,953294,1.71632E+12,1.71637E+12
EQPT-4,12.9631516,74.8708583,24,953306,1.71632E+12,1.71637E+12
EQPT-4,12.9630383,74.870775,24,953316,1.71632E+12,1.71637E+12
EQPT-4,12.9629266,74.8707016,25,953330,1.71632E+12,1.71637E+12
EQPT-4,12.96279,74.8706733,28,953346,1.71632E+12,1.71637E+12
EQPT-4,12.96265,74.8706749,28,953370,1.71632E+12,1.71637E+12
EQPT-4,12.9625183,74.8707033,29,953376,1.71632E+12,1.71637E+12
EQPT-4,12.9616883,74.8710833,26,953478,1.71632E+12,1.71637E+12
EQPT-4,12.9612716,74.8712566,25,953528,1.71632E+12,1.71637E+12
EQPT-4,12.9611483,74.8712616,24,953541,1.71632E+12,1.71637E+12
EQPT-4,12.9609533,74.8712366,26,953564,1.71632E+12,1.71637E+12
EQPT-4,12.9606416,74.8710983,24,953594,1.71632E+12,1.71637E+12
EQPT-4,12.9605383,74.871035,27,953615,1.71632E+12,1.71637E+12
EQPT-4,12.959885,74.870285,34,953724,1.71632E+12,1.71637E+12
EQPT-4,12.9593366,74.869805,27,953804,1.71632E+12,1.71637E+12
EQPT-4,12.9592083,74.8697616,27,953819,1.71632E+12,1.71637E+12
EQPT-4,12.95914,74.8697616,28,953868,1.71632E+12,1.71637E+12
EQPT-4,12.9589216,74.8697799,29,953868,1.71632E+12,1.71637E+12
EQPT-4,12.9587783,74.8698233,29,953868,1.71632E+12,1.71637E+12
EQPT-4,12.9586433,74.869885,28,953884,1.71632E+12,1.71637E+12
EQPT-4,12.95841,74.8700566,28,953923,1.71632E+12,1.71637E+12
EQPT-4,12.95796,74.87051,30,953987,1.71632E+12,1.71637E+12
EQPT-4,12.9573083,74.8712366,29,954094,1.71632E+12,1.71637E+12
EQPT-4,12.9567133,74.8718483,23,954188,1.71632E+12,1.71637E+12
EQPT-4,12.9564683,74.8719733,28,954218,1.71632E+12,1.71637E+12
EQPT-4,12.9563166,74.8720283,29,954236,1.71632E+12,1.71637E+12
EQPT-4,12.9556583,74.8722083,31,954312,1.71632E+12,1.71637E+12
EQPT-4,12.9547833,74.872565,27,954417,1.71632E+12,1.71637E+12
EQPT-4,12.954645,74.8725816,26,954432,1.71632E+12,1.71637E+12
EQPT-4,12.9543433,74.8726233,29,954466,1.71632E+12,1.71637E+12
EQPT-4,12.9541,74.872685,23,954494,1.71632E+12,1.71637E+12
EQPT-4,12.9540433,74.8726683,22,954518,1.71632E+12,1.71637E+12
EQPT-4,12.9539516,74.8726233,20,954518,1.71632E+12,1.71637E+12
EQPT-4,12.9538783,74.8725533,21,954523,1.71632E+12,1.71637E+12
EQPT-4,12.9537716,74.8724233,18,954542,1.71632E+12,1.71637E+12
EQPT-4,12.9536983,74.8722866,18,954559,1.71632E+12,1.71637E+12
EQPT-4,12.953695,74.8722316,16,954565,1.71632E+12,1.71637E+12
EQPT-4,12.9536983,74.872105,16,954579,1.71632E+12,1.71637E+12
EQPT-4,12.9536483,74.871685,22,954625,1.71632E+12,1.71637E+12
EQPT-4,12.953435,74.8711933,24,954683,1.71632E+12,1.71637E+12
EQPT-4,12.9533383,74.871035,22,954710,1.71632E+12,1.71637E+12
EQPT-4,12.9532983,74.8709833,23,954710,1.71632E+12,1.71637E+12
EQPT-4,12.9530816,74.8707866,21,954743,1.71632E+12,1.71637E+12
EQPT-4,12.9523966,74.8702,21,954842,1.71632E+12,1.71637E+12
EQPT-4,12.952325,74.8701233,9,954854,1.71632E+12,1.71637E+12
EQPT-4,12.9522783,74.8701016,8,954860,1.71632E+12,1.71637E+12
EQPT-4,12.9521333,74.8698016,19,954896,1.71632E+12,1.71637E+12
EQPT-4,12.9520616,74.8695499,21,954925,1.71632E+12,1.71637E+12
EQPT-4,12.9519966,74.8687733,29,955009,1.71632E+12,1.71637E+12
EQPT-4,12.9519,74.868565,32,955034,1.71632E+12,1.71637E+12
EQPT-4,12.9517233,74.8683166,27,955068,1.71632E+12,1.71637E+12
EQPT-4,12.9516266,74.8682216,25,955083,1.71632E+12,1.71637E+12
EQPT-4,12.9515599,74.8681933,26,955091,1.71632E+12,1.71637E+12
EQPT-4,12.9511733,74.86792,18,955143,1.71632E+12,1.71637E+12
EQPT-4,12.95099,74.8678516,15,955165,1.71632E+12,1.71637E+12
EQPT-4,12.9509316,74.8678016,7,955171,1.71632E+12,1.71637E+12
EQPT-4,12.9509033,74.8677683,7,955175,1.71632E+12,1.71637E+12
EQPT-4,12.9508416,74.8676983,11,955189,1.71632E+12,1.71637E+12
EQPT-4,12.9502983,74.866975,17,955289,1.71632E+12,1.71637E+12
EQPT-4,12.9501766,74.86676,14,955316,1.71632E+12,1.71637E+12
EQPT-4,12.950025,74.8666083,11,955340,1.71632E+12,1.71637E+12
EQPT-4,12.9499533,74.8665633,11,955350,1.71632E+12,1.71637E+12
EQPT-4,12.9498866,74.8665466,14,955361,1.71632E+12,1.71637E+12
EQPT-4,12.9491383,74.8665566,18,955441,1.71632E+12,1.71637E+12
EQPT-4,12.9489716,74.8665716,20,955459,1.71632E+12,1.71637E+12
EQPT-4,12.948015,74.8665999,24,955566,1.71632E+12,1.71637E+12
EQPT-4,12.9474033,74.8667833,26,955637,1.71632E+12,1.71637E+12
EQPT-4,12.9465649,74.867265,23,955744,1.71632E+12,1.71637E+12
EQPT-4,12.9458399,74.8675116,30,955829,1.71632E+12,1.71637E+12
EQPT-4,12.9449183,74.8676866,30,955933,1.71632E+12,1.71637E+12
EQPT-4,12.9443849,74.867715,29,955992,1.71632E+12,1.71637E+12
EQPT-4,12.9438783,74.86769,18,956049,1.71632E+12,1.71637E+12
EQPT-4,12.94364,74.86765,8,956076,1.71632E+12,1.71637E+12
EQPT-4,12.94345,74.86764,6,956097,1.71632E+12,1.71637E+12
EQPT-4,12.9434333,74.8676449,7,956105,1.71632E+12,1.71637E+12
EQPT-4,12.943415,74.8676516,7,956105,1.71632E+12,1.71637E+12
EQPT-4,12.9434033,74.8676666,7,956105,1.71632E+12,1.71637E+12
EQPT-4,12.9434,74.8678366,5,956123,1.71632E+12,1.71637E+12
EQPT-4,12.9433866,74.8678833,7,956126,1.71632E+12,1.71637E+12
EQPT-4,12.9433733,74.8678983,6,956130,1.71632E+12,1.71637E+12
EQPT-4,12.9433599,74.86791,6,956139,1.71632E+12,1.71637E+12
EQPT-4,12.9433416,74.86792,7,956139,1.71632E+12,1.71637E+12
EQPT-4,12.9433233,74.8679266,7,956139,1.71632E+12,1.71637E+12
EQPT-4,12.9431333,74.86791,6,956158,1.71632E+12,1.71637E+12
EQPT-4,12.9429,74.8680266,6,956212,1.71632E+12,1.71637E+12
EQPT-4,12.9429166,74.8680283,8,956212,1.71632E+12,1.71637E+12
EQPT-4,12.94296,74.8680166,9,956212,1.71632E+12,1.71637E+12
EQPT-4,12.9432216,74.8680483,7,956246,1.71632E+12,1.71637E+12
EQPT-4,12.9432516,74.86804,6,956251,1.71632E+12,1.71637E+12
EQPT-4,12.9432699,74.8680266,7,956255,1.71632E+12,1.71637E+12
EQPT-4,12.9433399,74.86783,6,956278,1.71632E+12,1.71637E+12
EQPT-4,12.94335,74.8678,10,956281,1.71632E+12,1.71637E+12
EQPT-4,12.9433983,74.8677366,12,956290,1.71632E+12,1.71637E+12
EQPT-4,12.9434249,74.8676966,13,956295,1.71632E+12,1.71637E+12
EQPT-4,12.9434466,74.8676716,14,956299,1.71632E+12,1.71637E+12
EQPT-4,12.94348,74.8676533,15,956303,1.71632E+12,1.71637E+12
EQPT-4,12.9435216,74.8676533,18,956308,1.71632E+12,1.71637E+12
EQPT-4,12.9439366,74.8676833,28,956354,1.71632E+12,1.71637E+12
EQPT-4,12.9448766,74.867665,32,956458,1.71632E+12,1.71637E+12
EQPT-4,12.9456233,74.867555,32,956542,1.71632E+12,1.71637E+12
EQPT-4,12.9465533,74.867245,33,956651,1.71632E+12,1.71637E+12
EQPT-4,12.947385,74.8667816,30,956757,1.71632E+12,1.71637E+12
EQPT-4,12.947835,74.8666683,31,956808,1.71632E+12,1.71637E+12
EQPT-4,12.9484383,74.8665733,26,956877,1.71632E+12,1.71637E+12
EQPT-4,12.9492883,74.8665466,33,956971,1.71632E+12,1.71637E+12
EQPT-4,12.949765,74.8665416,31,957025,1.71632E+12,1.71637E+12
EQPT-4,12.9499283,74.8665716,31,957043,1.71632E+12,1.71637E+12
EQPT-4,12.9500766,74.8666499,34,957062,1.71632E+12,1.71637E+12
EQPT-4,12.9502166,74.8667716,32,957082,1.71632E+12,1.71637E+12
EQPT-4,12.9504133,74.867065,34,957121,1.71632E+12,1.71637E+12
EQPT-4,12.95084,74.8677416,34,957209,1.71632E+12,1.71637E+12
EQPT-4,12.9510916,74.8679666,32,957246,1.71632E+12,1.71637E+12
EQPT-4,12.9513799,74.86814,33,957283,1.71632E+12,1.71637E+12
EQPT-4,12.9518333,74.8683683,32,957339,1.71632E+12,1.71637E+12
EQPT-4,12.9520816,74.8685749,29,957375,1.71632E+12,1.71637E+12
EQPT-4,12.9521899,74.8687783,31,957409,1.71632E+12,1.71637E+12
EQPT-4,12.9522133,74.86894,31,957418,1.71632E+12,1.71637E+12
EQPT-4,12.9522866,74.8698966,32,957522,1.71632E+12,1.71637E+12
EQPT-4,12.9523566,74.870035,30,957539,1.71632E+12,1.71637E+12
EQPT-4,12.952455,74.8701616,32,957557,1.71632E+12,1.71637E+12
EQPT-4,12.9525633,74.8702683,32,957573,1.71632E+12,1.71637E+12
EQPT-4,12.95332,74.8708883,38,957681,1.71632E+12,1.71637E+12
EQPT-4,12.9535399,74.8711883,36,957722,1.71632E+12,1.71637E+12
EQPT-4,12.9536899,74.871505,35,957760,1.71632E+12,1.71637E+12
EQPT-4,12.9537833,74.87183,33,957797,1.71632E+12,1.71637E+12
EQPT-4,12.9539383,74.8725583,33,957879,1.71632E+12,1.71637E+12
EQPT-4,12.9540566,74.8726383,24,957896,1.71632E+12,1.71637E+12
EQPT-4,12.95412,74.8726533,23,957903,1.71632E+12,1.71637E+12
EQPT-4,12.9541866,74.8726633,24,957911,1.71632E+12,1.71637E+12
EQPT-4,12.9543266,74.8726683,29,957926,1.71632E+12,1.71637E+12
EQPT-4,12.9545466,74.872635,32,957969,1.71632E+12,1.71637E+12
EQPT-4,12.955,74.8724933,30,958004,1.71632E+12,1.71637E+12
EQPT-4,12.95582,74.8721233,19,958104,1.71632E+12,1.71637E+12
EQPT-4,12.956535,74.8719966,26,958187,1.71632E+12,1.71637E+12
EQPT-4,12.956845,74.8717316,28,958232,1.71632E+12,1.71637E+12
EQPT-4,12.9572416,74.8713033,29,958296,1.71632E+12,1.71637E+12
EQPT-4,12.9574483,74.8709116,34,958345,1.71632E+12,1.71637E+12
EQPT-4,12.9577883,74.8706033,34,958399,1.71632E+12,1.71637E+12
EQPT-4,12.9581566,74.87031,34,958451,1.71632E+12,1.71637E+12
EQPT-4,12.9586483,74.870015,36,958514,1.71632E+12,1.71637E+12
EQPT-4,12.9589633,74.8698916,35,958552,1.71632E+12,1.71637E+12
EQPT-4,12.9591533,74.8698816,35,958573,1.71632E+12,1.71637E+12
EQPT-4,12.9592449,74.8699116,37,958584,1.71632E+12,1.71637E+12
EQPT-4,12.9594183,74.87001,40,958617,1.71632E+12,1.71637E+12
EQPT-4,12.959885,74.870335,39,958679,1.71632E+12,1.71637E+12
EQPT-4,12.960485,74.8710583,30,958772,1.71632E+12,1.71637E+12
EQPT-4,12.9606166,74.8711566,28,958806,1.71632E+12,1.71637E+12
EQPT-4,12.9608116,74.87126,26,958814,1.71632E+12,1.71637E+12
EQPT-4,12.9609566,74.8712933,25,958848,1.71632E+12,1.71637E+12
EQPT-4,12.9611083,74.8713016,28,958848,1.71632E+12,1.71637E+12
EQPT-4,12.9612499,74.8712816,28,958864,1.71632E+12,1.71637E+12
EQPT-4,12.96161,74.871135,35,958907,1.71632E+12,1.71637E+12
EQPT-4,12.9624666,74.8707533,31,959011,1.71632E+12,1.71637E+12
EQPT-4,12.9626983,74.8707083,30,959037,1.71632E+12,1.71637E+12
EQPT-4,12.96286,74.8707183,31,959055,1.71632E+12,1.71637E+12
EQPT-4,12.9629383,74.8707483,32,959065,1.71632E+12,1.71637E+12
EQPT-4,12.9630833,74.8708366,33,959083,1.71632E+12,1.71637E+12
EQPT-4,12.9631916,74.8709683,35,959102,1.71632E+12,1.71637E+12
EQPT-4,12.9632316,74.8710483,35,959112,1.71632E+12,1.71637E+12
EQPT-4,12.9632749,74.8712199,32,959131,1.71632E+12,1.71637E+12
EQPT-4,12.9632833,74.87139,30,959150,1.71632E+12,1.71637E+12
EQPT-4,12.9632599,74.8715833,34,959171,1.71632E+12,1.71637E+12
EQPT-4,12.9631583,74.8722666,34,959246,1.71632E+12,1.71637E+12
EQPT-4,12.9632016,74.8724433,33,959266,1.71632E+12,1.71637E+12
EQPT-4,12.9632783,74.8725683,28,959282,1.71632E+12,1.71637E+12
EQPT-4,12.9633833,74.8726333,22,959295,1.71632E+12,1.71637E+12
EQPT-4,12.9634983,74.8726883,22,959332,1.71632E+12,1.71637E+12
EQPT-4,12.9636266,74.8726983,23,959332,1.71632E+12,1.71637E+12
EQPT-4,12.9637683,74.8726766,21,959340,1.71632E+12,1.71637E+12
EQPT-4,12.9638983,74.8726216,17,959356,1.71632E+12,1.71637E+12
EQPT-4,12.9639549,74.87258,16,959364,1.71632E+12,1.71637E+12
EQPT-4,12.9640083,74.872535,18,959371,1.71632E+12,1.71637E+12
EQPT-4,12.9643066,74.8722466,28,959417,1.71632E+12,1.71637E+12
EQPT-4,12.96443,74.87217,28,959433,1.71632E+12,1.71637E+12
EQPT-4,12.9645016,74.872135,26,959442,1.71632E+12,1.71637E+12
EQPT-4,12.9645683,74.872135,24,959449,1.71632E+12,1.71637E+12
EQPT-4,12.96688,74.8741083,8,959819,1.71632E+12,1.71637E+12
EQPT-4,12.96696,74.8740816,9,959826,1.71632E+12,1.71637E+12
EQPT-4,12.9670116,74.8740316,12,959836,1.71632E+12,1.71637E+12
EQPT-4,12.9670533,74.8739883,14,959852,1.71632E+12,1.71637E+12
EQPT-4,12.96707,74.873935,11,959852,1.71632E+12,1.71637E+12
EQPT-4,12.9671033,74.87383,9,959861,1.71632E+12,1.71637E+12
EQPT-4,12.96716,74.8736316,19,959890,1.71632E+12,1.71637E+12
EQPT-4,12.96734,74.8726866,24,959988,1.71632E+12,1.71637E+12
EQPT-4,12.9673183,74.8725033,26,960009,1.71632E+12,1.71637E+12
EQPT-4,12.9672416,74.8717783,32,960088,1.71632E+12,1.71637E+12
EQPT-4,12.967265,74.8717,33,960097,1.71632E+12,1.71637E+12
EQPT-4,12.9672983,74.8716216,33,960107,1.71632E+12,1.71637E+12
EQPT-4,12.9673466,74.8715483,33,960116,1.71632E+12,1.71637E+12
EQPT-4,12.9674783,74.871455,33,960134,1.71632E+12,1.71637E+12
EQPT-4,12.9676566,74.8714016,34,960155,1.71632E+12,1.71637E+12
EQPT-4,12.9677449,74.871435,32,960165,1.71632E+12,1.71637E+12
EQPT-4,12.96791,74.8714916,35,960185,1.71632E+12,1.71637E+12
EQPT-4,12.96798,74.87154,35,960194,1.71632E+12,1.71637E+12
EQPT-4,12.9680816,74.8716666,30,960212,1.71632E+12,1.71637E+12
EQPT-4,12.9681033,74.8717433,30,960250,1.71632E+12,1.71637E+12
EQPT-4,12.9681116,74.8718333,31,960250,1.71632E+12,1.71637E+12
EQPT-4,12.96825,74.8722266,31,960276,1.71632E+12,1.71637E+12
EQPT-4,12.9684133,74.8724283,29,960305,1.71632E+12,1.71637E+12
EQPT-4,12.9686049,74.8725433,26,960330,1.71632E+12,1.71637E+12
EQPT-4,12.9686766,74.8725166,26,960338,1.71632E+12,1.71637E+12
EQPT-4,12.9688266,74.8725099,30,960355,1.71632E+12,1.71637E+12
EQPT-4,12.969725,74.8724916,31,960455,1.71632E+12,1.71637E+12
EQPT-4,12.9706266,74.8727266,31,960559,1.71632E+12,1.71637E+12
EQPT-4,12.971485,74.8730999,36,960663,1.71632E+12,1.71637E+12
EQPT-4,12.9723616,74.8735333,37,960771,1.71632E+12,1.71637E+12
EQPT-4,12.9730966,74.8740733,29,960871,1.71632E+12,1.71637E+12
EQPT-4,12.9737466,74.8746733,33,960969,1.71632E+12,1.71637E+12
EQPT-4,12.97415,74.8753083,30,961051,1.71632E+12,1.71637E+12
EQPT-4,12.97427,74.8756783,32,961085,1.71632E+12,1.71637E+12
EQPT-4,12.9744233,74.876375,22,961171,1.71632E+12,1.71637E+12
EQPT-4,12.9744916,74.8767216,19,961210,1.71632E+12,1.71637E+12
EQPT-4,12.9745266,74.8771099,25,961252,1.71632E+12,1.71637E+12
EQPT-4,12.9745833,74.877725,29,961322,1.71632E+12,1.71637E+12
EQPT-4,12.9746566,74.8787149,35,961430,1.71632E+12,1.71637E+12
EQPT-4,12.97477,74.879645,33,961532,1.71632E+12,1.71637E+12
EQPT-4,12.974865,74.88013,31,961586,1.71632E+12,1.71637E+12
EQPT-4,12.9751516,74.8806916,37,961655,1.71632E+12,1.71637E+12
EQPT-4,12.97562,74.8815166,30,961758,1.71632E+12,1.71637E+12
EQPT-4,12.976085,74.882395,37,961867,1.71632E+12,1.71637E+12
EQPT-4,12.9764916,74.8831466,38,961960,1.71632E+12,1.71637E+12
EQPT-4,12.9766,74.88354,40,962005,1.71632E+12,1.71637E+12
EQPT-4,12.9767033,74.8843833,33,962097,1.71632E+12,1.71637E+12
EQPT-4,12.9766583,74.8845533,34,962125,1.71632E+12,1.71637E+12
EQPT-4,12.9765783,74.8847033,34,962135,1.71632E+12,1.71637E+12
EQPT-4,12.9761,74.8855066,36,962237,1.71632E+12,1.71637E+12
EQPT-4,12.9756799,74.8863466,34,962339,1.71632E+12,1.71637E+12
EQPT-4,12.9751966,74.8872049,32,962447,1.71632E+12,1.71637E+12
EQPT-4,12.974625,74.8880233,36,962556,1.71632E+12,1.71637E+12
EQPT-4,12.9740183,74.8886233,30,962651,1.71632E+12,1.71637E+12
EQPT-4,12.97327,74.8892233,30,962756,1.71632E+12,1.71637E+12
EQPT-4,12.973095,74.8893766,19,962782,1.71632E+12,1.71637E+12
EQPT-4,12.9730416,74.8894516,15,962792,1.71632E+12,1.71637E+12
EQPT-4,12.97303,74.8894799,13,962795,1.71632E+12,1.71637E+12
EQPT-4,12.9730316,74.8895033,13,962798,1.71632E+12,1.71637E+12
EQPT-4,12.9730316,74.8895383,13,962811,1.71632E+12,1.71637E+12
EQPT-4,12.9730466,74.88956,13,962811,1.71632E+12,1.71637E+12
EQPT-4,12.9730666,74.8895816,12,962811,1.71632E+12,1.71637E+12
EQPT-4,12.9730966,74.8895883,13,962811,1.71632E+12,1.71637E+12
EQPT-4,12.9732683,74.8896199,19,962831,1.71632E+12,1.71637E+12
EQPT-4,12.9738566,74.8897333,29,962897,1.71632E+12,1.71637E+12
EQPT-4,12.9747916,74.8899016,30,963003,1.71632E+12,1.71637E+12
EQPT-4,12.9756049,74.889965,37,963094,1.71632E+12,1.71637E+12
EQPT-4,12.9757916,74.8900466,35,963116,1.71632E+12,1.71637E+12
EQPT-4,12.9766,74.8905683,36,963222,1.71632E+12,1.71637E+12
EQPT-4,12.9774616,74.89109,43,963334,1.71632E+12,1.71637E+12
EQPT-4,12.978255,74.8915983,42,963438,1.71632E+12,1.71637E+12
EQPT-4,12.9790316,74.8920766,35,963539,1.71632E+12,1.71637E+12
EQPT-4,12.9799433,74.8925,41,963651,1.71632E+12,1.71637E+12
EQPT-4,12.980715,74.892855,31,963745,1.71632E+12,1.71637E+12
